Age,Edu,Comm,Duration,Campaign,PosDays,Last_out,Var_rate,Price_idx,Conf_idx,Month_rate,Quarterly_emp,Target
38,high.school,cellular,118,1,999,failure,-1.8,92.893,-46.2,1.334,5099.1,0
25,basic.9y,cellular,81,3,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
35,professional.course,cellular,75,6,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
55,university.degree,cellular,123,2,999,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
37,high.school,telephone,313,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,high.school,cellular,124,3,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,high.school,telephone,262,4,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
59,basic.4y,telephone,571,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,basic.6y,telephone,131,1,999,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0
74,high.school,telephone,88,6,999,nonexistent,-3,92.713,-33,0.715,5023.5,0
44,basic.9y,telephone,388,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,professional.course,cellular,157,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32,basic.4y,cellular,111,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
45,basic.9y,cellular,325,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
49,unknown,telephone,112,4,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
25,unknown,telephone,662,4,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34,basic.4y,cellular,246,2,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
37,professional.course,cellular,115,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
48,university.degree,cellular,159,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
52,high.school,telephone,575,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
30,professional.course,cellular,216,3,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
57,basic.9y,cellular,342,4,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
38,basic.4y,cellular,117,2,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
31,high.school,cellular,145,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
40,basic.9y,telephone,168,2,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,high.school,telephone,506,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,university.degree,telephone,261,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
28,university.degree,cellular,387,2,6,success,-1.1,94.199,-37.5,0.882,4963.6,0
33,professional.course,cellular,417,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
58,basic.4y,cellular,81,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
30,professional.course,cellular,98,5,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
42,professional.course,cellular,160,1,999,failure,-1.8,92.893,-46.2,1.25,5099.1,0
35,basic.4y,cellular,363,1,999,nonexistent,-1.1,94.767,-50.8,1.035,4963.6,1
41,high.school,cellular,440,4,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,university.degree,cellular,906,1,999,failure,-0.1,93.2,-42,4.021,5195.8,0
40,high.school,telephone,167,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
80,basic.4y,cellular,242,1,999,failure,-3.4,92.431,-26.9,0.742,5017.5,1
47,high.school,cellular,439,2,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
39,basic.6y,cellular,76,4,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
30,university.degree,cellular,65,2,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,high.school,telephone,233,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
50,university.degree,telephone,136,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
33,basic.9y,cellular,656,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1
40,professional.course,cellular,323,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
40,basic.4y,cellular,1689,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
30,basic.9y,telephone,185,1,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
23,university.degree,cellular,134,1,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
28,basic.9y,cellular,182,2,999,failure,-1.8,92.893,-46.2,1.313,5099.1,0
41,basic.9y,cellular,1135,3,999,failure,-1.8,92.893,-46.2,1.327,5099.1,1
26,basic.9y,telephone,449,1,999,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1
45,university.degree,cellular,216,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
28,university.degree,cellular,324,1,6,success,-1.1,94.601,-49.5,1.032,4963.6,0
32,university.degree,cellular,198,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32,university.degree,cellular,157,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
56,university.degree,telephone,311,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
45,basic.9y,cellular,575,9,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
29,professional.course,telephone,11,19,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
33,university.degree,cellular,182,1,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
37,basic.4y,telephone,94,7,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
51,professional.course,cellular,272,1,999,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,0
32,basic.6y,telephone,31,5,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,basic.4y,cellular,245,1,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
36,unknown,telephone,179,1,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
32,professional.course,telephone,805,2,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
51,professional.course,telephone,147,1,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
25,basic.9y,telephone,71,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
39,university.degree,cellular,120,3,999,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,0
33,basic.9y,cellular,263,1,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
32,professional.course,cellular,81,2,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
35,basic.9y,telephone,180,1,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
41,professional.course,telephone,73,1,999,nonexistent,-0.1,93.798,-40.4,5,5195.8,0
44,university.degree,telephone,202,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
34,university.degree,cellular,163,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
27,high.school,telephone,386,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,basic.4y,telephone,139,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
42,university.degree,telephone,42,4,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
61,high.school,cellular,108,1,999,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0
48,professional.course,cellular,315,2,999,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1
54,university.degree,cellular,159,2,4,success,-0.1,93.2,-42,4.12,5195.8,0
35,high.school,telephone,19,1,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
48,basic.9y,cellular,348,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
23,professional.course,telephone,194,2,999,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
33,basic.6y,telephone,1183,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,1
30,university.degree,cellular,160,1,999,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
25,high.school,cellular,338,3,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
44,professional.course,telephone,374,6,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
29,university.degree,telephone,357,7,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
55,high.school,cellular,106,4,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
24,basic.9y,telephone,270,1,999,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
61,university.degree,cellular,183,5,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
50,basic.6y,cellular,36,3,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
37,university.degree,cellular,270,2,999,failure,-1.8,93.075,-47.1,1.365,5099.1,0
33,professional.course,cellular,110,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
48,university.degree,cellular,195,2,999,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,0
57,basic.9y,cellular,27,6,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
33,university.degree,cellular,63,1,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
40,high.school,telephone,1449,6,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1
30,university.degree,cellular,58,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,university.degree,cellular,201,1,5,failure,-3.4,92.431,-26.9,0.74,5017.5,1
54,university.degree,telephone,106,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,university.degree,cellular,170,1,999,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
31,professional.course,cellular,935,1,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
53,basic.9y,cellular,67,4,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
43,university.degree,cellular,670,4,11,success,-1.8,93.075,-47.1,1.405,5099.1,1
36,basic.9y,cellular,620,1,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
47,university.degree,cellular,507,4,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
30,university.degree,cellular,204,4,999,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1
31,university.degree,cellular,60,1,999,failure,-0.1,93.2,-42,4.191,5195.8,0
37,basic.9y,cellular,348,1,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
27,basic.6y,cellular,1508,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
46,high.school,telephone,354,2,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
41,basic.9y,cellular,66,1,999,failure,-1.8,92.893,-46.2,1.281,5099.1,0
44,basic.9y,telephone,109,4,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,university.degree,cellular,171,2,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
58,basic.4y,cellular,186,1,999,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1
34,university.degree,cellular,213,5,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
60,high.school,telephone,474,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
29,basic.4y,cellular,441,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
26,high.school,telephone,463,1,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
31,high.school,telephone,17,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
36,university.degree,cellular,86,3,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
59,basic.4y,cellular,202,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
61,university.degree,cellular,216,1,999,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
30,high.school,cellular,142,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
40,professional.course,telephone,140,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
48,high.school,telephone,700,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,high.school,cellular,293,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32,university.degree,cellular,402,1,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
31,professional.course,cellular,126,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
33,basic.9y,cellular,112,4,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
30,high.school,cellular,263,2,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
49,university.degree,cellular,44,1,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
53,university.degree,cellular,61,4,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
33,high.school,cellular,176,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
46,high.school,cellular,6,1,999,failure,-1.8,92.893,-46.2,1.25,5099.1,0
45,high.school,telephone,695,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,1
31,professional.course,telephone,188,7,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,basic.9y,cellular,77,3,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
29,university.degree,cellular,736,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,1
26,basic.9y,cellular,56,3,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
20,unknown,cellular,184,4,999,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,1
42,high.school,cellular,77,2,999,failure,-1.8,92.893,-46.2,1.281,5099.1,0
31,basic.9y,cellular,415,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
56,university.degree,cellular,41,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
43,professional.course,cellular,306,5,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
44,high.school,cellular,292,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30,high.school,cellular,362,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,university.degree,cellular,123,3,999,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,0
53,university.degree,cellular,107,1,999,failure,-0.1,93.2,-42,4.191,5195.8,0
50,basic.4y,telephone,855,4,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
37,university.degree,cellular,34,1,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
43,unknown,telephone,512,6,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
45,basic.9y,telephone,973,2,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
29,university.degree,cellular,238,3,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
53,high.school,telephone,429,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
34,university.degree,cellular,82,6,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
72,high.school,cellular,257,1,999,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1
25,university.degree,cellular,229,2,999,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,1
46,high.school,telephone,47,4,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
39,high.school,cellular,9,6,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
57,university.degree,cellular,283,1,999,failure,-0.1,93.2,-42,4.021,5195.8,0
24,professional.course,telephone,233,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
40,basic.6y,telephone,5,1,999,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,0
45,high.school,telephone,349,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
33,university.degree,telephone,130,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,basic.9y,telephone,157,29,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
24,high.school,cellular,452,1,14,success,-1.7,94.215,-40.3,0.827,4991.6,1
55,basic.9y,cellular,415,7,999,nonexistent,-3,92.713,-33,0.71,5023.5,1
54,basic.6y,telephone,34,1,999,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
32,university.degree,cellular,182,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
27,high.school,cellular,219,1,999,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,1
45,university.degree,cellular,265,3,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
47,basic.9y,cellular,678,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
29,high.school,telephone,189,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
42,university.degree,cellular,115,1,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
28,high.school,cellular,319,3,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
27,university.degree,cellular,367,2,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
45,university.degree,cellular,197,2,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
45,basic.4y,cellular,167,5,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
33,university.degree,telephone,125,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,professional.course,cellular,71,2,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
34,high.school,telephone,106,2,999,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
30,university.degree,cellular,360,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,basic.4y,cellular,273,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
56,basic.4y,telephone,36,4,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
58,basic.4y,telephone,326,1,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
52,high.school,cellular,157,2,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
52,basic.4y,cellular,479,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,university.degree,cellular,103,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,university.degree,cellular,118,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
53,basic.4y,cellular,144,1,999,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
52,basic.4y,cellular,197,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
47,professional.course,telephone,69,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
37,university.degree,telephone,596,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
25,basic.9y,telephone,113,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
32,basic.6y,cellular,59,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
34,university.degree,cellular,101,4,999,failure,-1.8,92.893,-46.2,1.25,5099.1,0
39,high.school,telephone,337,2,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
52,professional.course,telephone,285,2,999,failure,-0.1,93.2,-42,4.153,5195.8,0
48,university.degree,telephone,1082,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
48,basic.9y,cellular,44,7,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
50,basic.9y,telephone,165,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
55,basic.4y,telephone,89,4,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
38,basic.9y,cellular,154,1,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
46,high.school,cellular,91,11,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
31,high.school,cellular,206,1,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
27,professional.course,cellular,102,9,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
50,basic.4y,cellular,166,2,999,failure,-1.8,92.893,-46.2,1.344,5099.1,0
52,unknown,telephone,306,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
44,university.degree,telephone,398,7,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,professional.course,cellular,577,6,6,success,-1.7,94.215,-40.3,0.835,4991.6,1
47,basic.6y,telephone,353,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32,university.degree,cellular,152,6,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34,basic.9y,telephone,437,2,999,failure,-1.8,92.893,-46.2,1.299,5099.1,0
40,high.school,cellular,172,1,999,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
56,basic.4y,telephone,166,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
48,university.degree,cellular,321,3,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
42,basic.9y,cellular,163,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
48,high.school,cellular,309,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
39,high.school,cellular,244,1,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
46,basic.9y,cellular,132,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
41,basic.9y,telephone,420,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
56,university.degree,telephone,252,4,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
25,university.degree,cellular,243,3,999,nonexistent,-1.8,92.843,-50,1.531,5099.1,1
24,high.school,cellular,482,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
24,high.school,telephone,920,2,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
39,high.school,cellular,177,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
42,basic.6y,cellular,81,6,999,failure,-0.1,93.2,-42,4.021,5195.8,0
35,university.degree,cellular,174,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
57,high.school,telephone,53,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,unknown,cellular,268,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
35,university.degree,cellular,176,4,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37,basic.6y,cellular,724,2,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
42,high.school,telephone,457,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,high.school,cellular,89,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
41,basic.6y,cellular,92,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
47,basic.9y,cellular,110,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
47,basic.4y,cellular,729,4,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
44,basic.9y,cellular,144,2,999,failure,-1.8,92.893,-46.2,1.299,5099.1,0
29,high.school,telephone,87,6,999,failure,-1.8,92.893,-46.2,1.244,5099.1,0
58,university.degree,cellular,256,1,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
36,basic.4y,cellular,279,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
30,university.degree,telephone,256,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
46,university.degree,telephone,74,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
30,university.degree,cellular,173,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30,high.school,telephone,13,10,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
40,university.degree,telephone,380,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
27,basic.6y,telephone,444,3,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
50,university.degree,cellular,192,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
45,basic.6y,cellular,636,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
52,basic.4y,cellular,149,3,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35,high.school,telephone,83,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,basic.9y,cellular,251,1,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
41,university.degree,cellular,15,9,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
45,university.degree,cellular,194,1,13,success,-2.9,92.469,-33.6,1.029,5076.2,0
30,high.school,cellular,70,3,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
62,university.degree,telephone,129,3,999,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0
34,high.school,cellular,118,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
27,basic.6y,telephone,350,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,basic.9y,cellular,21,14,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
30,basic.9y,cellular,225,2,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
75,basic.9y,cellular,233,1,999,nonexistent,-1.8,92.843,-50,1.56,5099.1,0
31,high.school,cellular,112,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
34,university.degree,telephone,232,4,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29,high.school,cellular,181,2,999,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0
